time,lon,lat,ssrd (J/m²)
2016-03-10,119.5,25.75,13435973
2016-03-10,119.75,25.75,13697605
2016-03-10,120.0,25.75,13968965
2016-03-10,120.25,25.75,13893701
2016-03-10,120.5,25.75,13714501
2016-03-10,120.75,25.75,13580869
2016-03-10,121.0,25.75,13502021
2016-03-10,121.25,25.75,13495365
2016-03-10,121.5,25.75,13479493
2016-03-10,121.75,25.75,13346885
2016-03-10,122.0,25.75,13213253
2016-03-10,122.25,25.75,13076037
2016-03-10,122.5,25.75,12976197
2016-03-10,122.75,25.75,12915269
2016-03-10,123.0,25.75,12922437
2016-03-10,119.0,25.5,13033541
2016-03-10,119.25,25.5,13270597
2016-03-10,119.5,25.5,13512773
2016-03-10,119.75,25.5,13682245
2016-03-10,120.0,25.5,13819461
2016-03-10,120.25,25.5,13804613
2016-03-10,120.5,25.5,13747781
2016-03-10,120.75,25.5,13625413
2016-03-10,121.0,25.5,13519429
2016-03-10,121.25,25.5,13462085
2016-03-10,121.5,25.5,13384261
2016-03-10,121.75,25.5,13308485
2016-03-10,122.0,25.5,13217349
2016-03-10,122.25,25.5,13149253
2016-03-10,122.5,25.5,13061701
2016-03-10,122.75,25.5,12999749
2016-03-10,123.0,25.5,12999237
2016-03-10,119.0,25.25,13378117
2016-03-10,119.25,25.25,13636165
2016-03-10,119.5,25.25,13791301
2016-03-10,119.75,25.25,13888581
2016-03-10,120.0,25.25,13833797
2016-03-10,120.25,25.25,13890629
2016-03-10,120.5,25.25,13860933
2016-03-10,120.75,25.25,13752901
2016-03-10,121.0,25.25,13634117
2016-03-10,121.25,25.25,13377605
2016-03-10,121.5,25.25,13285445
2016-03-10,121.75,25.25,13185605
2016-03-10,122.0,25.25,13225541
2016-03-10,122.25,25.25,13166661
2016-03-10,122.5,25.25,13103173
2016-03-10,122.75,25.25,13026373
2016-03-10,123.0,25.25,12990021
2016-03-10,119.0,25.0,13812293
2016-03-10,119.25,25.0,14076997
2016-03-10,119.5,25.0,14230597
2016-03-10,119.75,25.0,14170693
2016-03-10,120.0,25.0,14058565
2016-03-10,120.25,25.0,14120517
2016-03-10,120.5,25.0,14116421
2016-03-10,120.75,25.0,14000709
2016-03-10,121.0,25.0,13675077
2016-03-10,121.25,25.0,13409349
2016-03-10,121.5,25.0,13060677
2016-03-10,121.75,25.0,13084741
2016-03-10,122.0,25.0,13162053
2016-03-10,122.25,25.0,13264965
2016-03-10,122.5,25.0,13204037
2016-03-10,122.75,25.0,13027909
2016-03-10,123.0,25.0,12941381
2016-03-10,119.0,24.75,14138949
2016-03-10,119.25,24.75,14403653
2016-03-10,119.5,24.75,14647877
2016-03-10,119.75,24.75,14612037
2016-03-10,120.0,24.75,14591045
2016-03-10,120.25,24.75,14592581
2016-03-10,120.5,24.75,14556741
2016-03-10,120.75,24.75,14179909
2016-03-10,121.0,24.75,13854277
2016-03-10,121.25,24.75,13179461
2016-03-10,121.5,24.75,12666949
2016-03-10,121.75,24.75,12884549
2016-03-10,122.0,24.75,13358661
2016-03-10,122.25,24.75,13461573
2016-03-10,122.5,24.75,13339717
2016-03-10,122.75,24.75,13124165
2016-03-10,123.0,24.75,12877893
2016-03-10,119.0,24.5,14382149
2016-03-10,119.25,24.5,14616645
2016-03-10,119.5,24.5,14864965
2016-03-10,119.75,24.5,15230021
2016-03-10,120.0,24.5,15364677
2016-03-10,120.25,24.5,15295045
2016-03-10,120.5,24.5,15004741
2016-03-10,120.75,24.5,14616133
2016-03-10,121.0,24.5,13643333
2016-03-10,121.25,24.5,12804677
2016-03-10,121.5,24.5,12186693
2016-03-10,121.75,24.5,12733509
2016-03-10,122.0,24.5,13318213
2016-03-10,122.25,24.5,13807685
2016-03-10,122.5,24.5,13690437
2016-03-10,122.75,24.5,13211717
2016-03-10,123.0,24.5,12837957
2016-03-10,119.0,24.25,14549573
2016-03-10,119.25,24.25,14794821
2016-03-10,119.5,24.25,15251013
2016-03-10,119.75,24.25,15742533
2016-03-10,120.0,24.25,16131653
2016-03-10,120.25,24.25,15952453
2016-03-10,120.5,24.25,15616069
2016-03-10,120.75,24.25,14817861
2016-03-10,121.0,24.25,13741125
2016-03-10,121.25,24.25,12374085
2016-03-10,121.5,24.25,11669573
2016-03-10,121.75,24.25,12341829
2016-03-10,122.0,24.25,13325381
2016-03-10,122.25,24.25,13840965
2016-03-10,122.5,24.25,13861445
2016-03-10,122.75,24.25,13329989
2016-03-10,123.0,24.25,12907589
2016-03-10,119.0,24.0,14831173
2016-03-10,119.25,24.0,15101509
2016-03-10,119.5,24.0,15597637
2016-03-10,119.75,24.0,16233541
2016-03-10,120.0,24.0,16724549
2016-03-10,120.25,24.0,16531013
2016-03-10,120.5,24.0,16220741
2016-03-10,120.75,24.0,15286341
2016-03-10,121.0,24.0,13722181
2016-03-10,121.25,24.0,12119109
2016-03-10,121.5,24.0,11007557
2016-03-10,121.75,24.0,11621957
2016-03-10,122.0,24.0,12679749
2016-03-10,122.25,24.0,13424709
2016-03-10,122.5,24.0,13572677
2016-03-10,122.75,24.0,13430853
2016-03-10,123.0,24.0,13183557
2016-03-10,119.0,23.75,15148101
2016-03-10,119.25,23.75,15456325
2016-03-10,119.5,23.75,15973445
2016-03-10,119.75,23.75,16604741
2016-03-10,120.0,23.75,17087044
2016-03-10,120.25,23.75,17132612
2016-03-10,120.5,23.75,16720965
2016-03-10,120.75,23.75,15562821
2016-03-10,121.0,23.75,13772869
2016-03-10,121.25,23.75,11814981
2016-03-10,121.5,23.75,10355781
2016-03-10,121.75,23.75,10814533
2016-03-10,122.0,23.75,11790405
2016-03-10,122.25,23.75,12658757
2016-03-10,122.5,23.75,13179973
2016-03-10,122.75,23.75,13424709
2016-03-10,123.0,23.75,13615685
2016-03-10,119.0,23.5,15423045
2016-03-10,119.25,23.5,15770693
2016-03-10,119.5,23.5,16255045
2016-03-10,119.75,23.5,16798788
2016-03-10,120.0,23.5,17133636
2016-03-10,120.25,23.5,17248836
2016-03-10,120.5,23.5,16752197
2016-03-10,120.75,23.5,15507525
2016-03-10,121.0,23.5,13726277
2016-03-10,121.25,23.5,11837509
2016-03-10,121.5,23.5,10301509
2016-03-10,121.75,23.5,10679365
2016-03-10,122.0,23.5,11447365
2016-03-10,122.25,23.5,12300357
2016-03-10,122.5,23.5,13038661
2016-03-10,122.75,23.5,13548613
2016-03-10,123.0,23.5,14077509
2016-03-10,119.0,23.25,15589957
2016-03-10,119.25,23.25,16007749
2016-03-10,119.5,23.25,16463941
2016-03-10,119.75,23.25,16696901
2016-03-10,120.0,23.25,16764997
2016-03-10,120.25,23.25,16706117
2016-03-10,120.5,23.25,15912005
2016-03-10,120.75,23.25,14713413
2016-03-10,121.0,23.25,13532741
2016-03-10,121.25,23.25,12207173
2016-03-10,121.5,23.25,11518021
2016-03-10,121.75,23.25,11952197
2016-03-10,122.0,23.25,12493893
2016-03-10,122.25,23.25,12913221
2016-03-10,122.5,23.25,13506117
2016-03-10,122.75,23.25,13994053
2016-03-10,123.0,23.25,14461509
2016-03-10,119.0,23.0,15739461
2016-03-10,119.25,23.0,16154181
2016-03-10,119.5,23.0,16440901
2016-03-10,119.75,23.0,16584261
2016-03-10,120.0,23.0,16307781
2016-03-10,120.25,23.0,15950405
2016-03-10,120.5,23.0,15136325
2016-03-10,120.75,23.0,14123077
2016-03-10,121.0,23.0,13008965
2016-03-10,121.25,23.0,13079621
2016-03-10,121.5,23.0,13097541
2016-03-10,121.75,23.0,13572677
2016-03-10,122.0,23.0,13694533
2016-03-10,122.25,23.0,14030405
2016-03-10,122.5,23.0,14117445
2016-03-10,122.75,23.0,14515269
2016-03-10,123.0,23.0,14829125
2016-03-10,119.0,22.75,15709253
2016-03-10,119.25,22.75,16137285
2016-03-10,119.5,22.75,16398917
2016-03-10,119.75,22.75,16400453
2016-03-10,120.0,22.75,16139333
2016-03-10,120.25,22.75,15809605
2016-03-10,120.5,22.75,15156293
2016-03-10,120.75,22.75,14321221
2016-03-10,121.0,22.75,13719621
2016-03-10,121.25,22.75,13813317
2016-03-10,121.5,22.75,14280773
2016-03-10,121.75,22.75,14638149
2016-03-10,122.0,22.75,14694469
2016-03-10,122.25,22.75,14673989
2016-03-10,122.5,22.75,14733381
2016-03-10,122.75,22.75,14968389
2016-03-10,123.0,22.75,15212101
2016-03-10,119.0,22.5,15621189
2016-03-10,119.25,22.5,15932485
2016-03-10,119.5,22.5,16204869
2016-03-10,119.75,22.5,16405573
2016-03-10,120.0,22.5,16320069
2016-03-10,120.25,22.5,16144965
2016-03-10,120.5,22.5,15825989
2016-03-10,120.75,22.5,15132741
2016-03-10,121.0,22.5,14787653
2016-03-10,121.25,22.5,14842437
2016-03-10,121.5,22.5,14889541
2016-03-10,121.75,22.5,14950981
2016-03-10,122.0,22.5,14976581
2016-03-10,122.25,22.5,15110213
2016-03-10,122.5,22.5,15175749
2016-03-10,122.75,22.5,15399493
2016-03-10,123.0,22.5,15607877
2016-03-10,119.0,22.25,15465541
2016-03-10,119.25,22.25,15775301
2016-03-10,119.5,22.25,16095813
2016-03-10,119.75,22.25,16354885
2016-03-10,120.0,22.25,16651333
2016-03-10,120.25,22.25,16820292
2016-03-10,120.5,22.25,16618053
2016-03-10,120.75,22.25,16575557
2016-03-10,121.0,22.25,16247877
2016-03-10,121.25,22.25,15571013
2016-03-10,121.5,22.25,15222341
2016-03-10,121.75,22.25,14939717
2016-03-10,122.0,22.25,15008837
2016-03-10,122.25,22.25,15191109
2016-03-10,122.5,22.25,15510597
2016-03-10,122.75,22.25,15744069
2016-03-10,123.0,22.25,15996997
2016-03-10,119.0,22.0,15513669
2016-03-10,119.25,22.0,15713349
2016-03-10,119.5,22.0,16017477
2016-03-10,119.75,22.0,16388165
2016-03-10,120.0,22.0,16858692
2016-03-10,120.25,22.0,17227332
2016-03-10,120.5,22.0,17409092
2016-03-10,120.75,22.0,17393220
2016-03-10,121.0,22.0,17088580
2016-03-10,121.25,22.0,16317509
2016-03-10,121.5,22.0,15497285
2016-03-10,121.75,22.0,15003717
2016-03-10,122.0,22.0,15126597
2016-03-10,122.25,22.0,15413317
2016-03-10,122.5,22.0,15757893
2016-03-10,122.75,22.0,16017989
2016-03-10,123.0,22.0,16284229
2016-03-10,119.0,21.75,15750725
2016-03-10,119.25,21.75,15932485
2016-03-10,119.5,21.75,16153669
2016-03-10,119.75,21.75,16468549
2016-03-10,120.0,21.75,16779844
2016-03-10,120.25,21.75,17035844
2016-03-10,120.5,21.75,17235524
2016-03-10,120.75,21.75,17294404
2016-03-10,121.0,21.75,17058884
2016-03-10,121.25,21.75,16572485
2016-03-10,121.5,21.75,15894085
2016-03-10,121.75,21.75,15478853
2016-03-10,122.0,21.75,15529541
2016-03-10,122.25,21.75,15751237
2016-03-10,122.5,21.75,15969861
2016-03-10,122.75,21.75,16206917
2016-03-10,123.0,21.75,16441413
2016-03-10,119.0,21.5,16118853
2016-03-10,119.25,21.5,16272453
2016-03-10,119.5,21.5,16440389
2016-03-10,119.75,21.5,16587333
2016-03-10,120.0,21.5,16700485
2016-03-10,120.25,21.5,16796228
2016-03-10,120.5,21.5,16900164
2016-03-10,120.75,21.5,16954436
2016-03-10,121.0,21.5,16864836
2016-03-10,121.25,21.5,16611397
2016-03-10,121.5,21.5,16288837
2016-03-10,121.75,21.5,16057413
2016-03-10,122.0,21.5,16006213
2016-03-10,122.25,21.5,16050757
2016-03-10,122.5,21.5,16174149
2016-03-10,122.75,21.5,16361029
2016-03-10,123.0,21.5,16574533
2016-03-10,119.0,21.25,16623685
2016-03-10,119.25,21.25,16741957
2016-03-10,119.5,21.25,16870468
2016-03-10,119.75,21.25,16932420
2016-03-10,120.0,21.25,16954948
2016-03-10,120.25,21.25,16953924
2016-03-10,120.5,21.25,16945732
2016-03-10,120.75,21.25,16940100
2016-03-10,121.0,21.25,16880196
2016-03-10,121.25,21.25,16743493
2016-03-10,121.5,21.25,16641093
2016-03-10,121.75,21.25,16518725
2016-03-10,122.0,21.25,16391237
2016-03-10,122.25,21.25,16317509
2016-03-10,122.5,21.25,16388677
2016-03-10,122.75,21.25,16560709
2016-03-10,123.0,21.25,16778308
2016-03-10,119.0,21.0,17200708
2016-03-10,119.25,21.0,17299524
2016-03-10,119.5,21.0,17372740
2016-03-10,119.75,21.0,17421892
2016-03-10,120.0,21.0,17420868
2016-03-10,120.25,21.0,17360452
2016-03-10,120.5,21.0,17279044
2016-03-10,120.75,21.0,17128004
2016-03-10,121.0,21.0,17038404
2016-03-10,121.25,21.0,16988740
2016-03-10,121.5,21.0,16940100
2016-03-10,121.75,21.0,16853060
2016-03-10,122.0,21.0,16680005
2016-03-10,122.25,21.0,16576581
2016-03-10,122.5,21.0,16595525
2016-03-10,122.75,21.0,16767045
2016-03-10,123.0,21.0,17003588
2016-04-10,119.0,26.0,12831744
2016-04-10,119.25,26.0,13023232
2016-04-10,119.5,26.0,13641216
2016-04-10,119.75,26.0,14568448
2016-04-10,120.0,26.0,15642112
2016-04-10,120.25,26.0,16065024
2016-04-10,120.5,26.0,16346624
2016-04-10,120.75,26.0,16586752
2016-04-10,121.0,26.0,16843776
2016-04-10,121.25,26.0,17132032
2016-04-10,121.5,26.0,17425408
2016-04-10,121.75,26.0,17781248
2016-04-10,122.0,26.0,18125312
2016-04-10,122.25,26.0,18396160
2016-04-10,122.5,26.0,18569216
2016-04-10,122.75,26.0,18637312
2016-04-10,123.0,26.0,18633216
2016-04-10,119.0,25.75,12916736
2016-04-10,119.25,25.75,13311488
2016-04-10,119.5,25.75,13990400
2016-04-10,119.75,25.75,14796800
2016-04-10,120.0,25.75,15740928
2016-04-10,120.25,25.75,16240640
2016-04-10,120.5,25.75,16587776
2016-04-10,120.75,25.75,16878592
2016-04-10,121.0,25.75,17127936
2016-04-10,121.25,25.75,17343488
2016-04-10,121.5,25.75,17562112
2016-04-10,121.75,25.75,17865216
2016-04-10,122.0,25.75,18143744
2016-04-10,122.25,25.75,18371584
2016-04-10,122.5,25.75,18484736
2016-04-10,122.75,25.75,18519040
2016-04-10,123.0,25.75,18487808
2016-04-10,119.0,25.5,13357568
2016-04-10,119.25,25.5,13886464
2016-04-10,119.5,25.5,14520832
2016-04-10,119.75,25.5,15245824
2016-04-10,120.0,25.5,16004096
2016-04-10,120.25,25.5,16529920
2016-04-10,120.5,25.5,16934912
2016-04-10,120.75,25.5,17180160
2016-04-10,121.0,25.5,17202176
2016-04-10,121.25,25.5,17255424
2016-04-10,121.5,25.5,17220096
2016-04-10,121.75,25.5,17545216
2016-04-10,122.0,25.5,17880064
2016-04-10,122.25,25.5,18188288
2016-04-10,122.5,25.5,18339328
2016-04-10,122.75,25.5,18436608
2016-04-10,123.0,25.5,18458624
2016-04-10,119.0,25.25,14169600
2016-04-10,119.25,25.25,14740480
2016-04-10,119.5,25.25,15358464
2016-04-10,119.75,25.25,15979008
2016-04-10,120.0,25.25,16421888
2016-04-10,120.25,25.25,16942080
2016-04-10,120.5,25.25,17337344
2016-04-10,120.75,25.25,17391104
2016-04-10,121.0,25.25,17368576
2016-04-10,121.25,25.25,16923136
2016-04-10,121.5,25.25,16784384
2016-04-10,121.75,25.25,17034240
2016-04-10,122.0,25.25,17525248
2016-04-10,122.25,25.25,17866240
2016-04-10,122.5,25.25,18233344
2016-04-10,122.75,25.25,18390016
2016-04-10,123.0,25.25,18547200
2016-04-10,119.0,25.0,15033856
2016-04-10,119.25,25.0,15749120
2016-04-10,119.5,25.0,16365056
2016-04-10,119.75,25.0,16643584
2016-04-10,120.0,25.0,16926720
2016-04-10,120.25,25.0,17411584
2016-04-10,120.5,25.0,17744896
2016-04-10,120.75,25.0,17791488
2016-04-10,121.0,25.0,17459712
2016-04-10,121.25,25.0,17032192
2016-04-10,121.5,25.0,16554496
2016-04-10,121.75,25.0,16753664
2016-04-10,122.0,25.0,17220096
2016-04-10,122.25,25.0,17715200
2016-04-10,122.5,25.0,18087424
2016-04-10,122.75,25.0,18455552
2016-04-10,123.0,25.0,18708992
2016-04-10,119.0,24.75,15830528
2016-04-10,119.25,24.75,16547328
2016-04-10,119.5,24.75,17004544
2016-04-10,119.75,24.75,17261568
2016-04-10,120.0,24.75,17461760
2016-04-10,120.25,24.75,17859072
2016-04-10,120.5,24.75,18175488
2016-04-10,120.75,24.75,18323456
2016-04-10,121.0,24.75,17990656
2016-04-10,121.25,24.75,17624064
2016-04-10,121.5,24.75,17096192
2016-04-10,121.75,24.75,17181696
2016-04-10,122.0,24.75,17263616
2016-04-10,122.25,24.75,17759744
2016-04-10,122.5,24.75,18142720
2016-04-10,122.75,24.75,18536960
2016-04-10,123.0,24.75,18911744
2016-04-10,119.0,24.5,16519680
2016-04-10,119.25,24.5,16945664
2016-04-10,119.5,24.5,17393152
2016-04-10,119.75,24.5,17763328
2016-04-10,120.0,24.5,18017792
2016-04-10,120.25,24.5,18346496
2016-04-10,120.5,24.5,18605056
2016-04-10,120.75,24.5,18788864
2016-04-10,121.0,24.5,18850816
2016-04-10,121.25,24.5,18498048
2016-04-10,121.5,24.5,18292224
2016-04-10,121.75,24.5,17966592
2016-04-10,122.0,24.5,17911808
2016-04-10,122.25,24.5,17903616
2016-04-10,122.5,24.5,18270208
2016-04-10,122.75,24.5,18726912
2016-04-10,123.0,24.5,19154432
2016-04-10,119.0,24.25,17007104
2016-04-10,119.25,24.25,17401344
2016-04-10,119.5,24.25,17839104
2016-04-10,119.75,24.25,18253824
2016-04-10,120.0,24.25,18638848
2016-04-10,120.25,24.25,18869248
2016-04-10,120.5,24.25,19169792
2016-04-10,120.75,24.25,19303424
2016-04-10,121.0,24.25,19373056
2016-04-10,121.25,24.25,19113984
2016-04-10,121.5,24.25,19057152
2016-04-10,121.75,24.25,18484224
2016-04-10,122.0,24.25,18242560
2016-04-10,122.25,24.25,18187264
2016-04-10,122.5,24.25,18510336
2016-04-10,122.75,24.25,18975232
2016-04-10,123.0,24.25,19456000
2016-04-10,119.0,24.0,17565184
2016-04-10,119.25,24.0,17947136
2016-04-10,119.5,24.0,18400256
2016-04-10,119.75,24.0,18923008
2016-04-10,120.0,24.0,19380736
2016-04-10,120.25,24.0,19602432
2016-04-10,120.5,24.0,19952128
2016-04-10,120.75,24.0,19928576
2016-04-10,121.0,24.0,19360256
2016-04-10,121.25,24.0,18874368
2016-04-10,121.5,24.0,18429952
2016-04-10,121.75,24.0,18119168
2016-04-10,122.0,24.0,18065408
2016-04-10,122.25,24.0,18417152
2016-04-10,122.5,24.0,18820608
2016-04-10,122.75,24.0,19341824
2016-04-10,123.0,24.0,19833344
2016-04-10,119.0,23.75,18112000
2016-04-10,119.25,23.75,18561536
2016-04-10,119.5,23.75,19085312
2016-04-10,119.75,23.75,19644928
2016-04-10,120.0,23.75,20126208
2016-04-10,120.25,23.75,20639744
2016-04-10,120.5,23.75,20763136
2016-04-10,120.75,23.75,20214272
2016-04-10,121.0,23.75,19088896
2016-04-10,121.25,23.75,17809408
2016-04-10,121.5,23.75,16866816
2016-04-10,121.75,23.75,17107968
2016-04-10,122.0,23.75,17792000
2016-04-10,122.25,23.75,18569728
2016-04-10,122.5,23.75,19251712
2016-04-10,122.75,23.75,19815936
2016-04-10,123.0,23.75,20272640
2016-04-10,119.0,23.5,18658816
2016-04-10,119.25,23.5,19159552
2016-04-10,119.5,23.5,19697152
2016-04-10,119.75,23.5,20214272
2016-04-10,120.0,23.5,20591104
2016-04-10,120.25,23.5,21183488
2016-04-10,120.5,23.5,21133312
2016-04-10,120.75,23.5,20276224
2016-04-10,121.0,23.5,18917888
2016-04-10,121.25,23.5,17254400
2016-04-10,121.5,23.5,15956480
2016-04-10,121.75,23.5,16719872
2016-04-10,122.0,23.5,17967104
2016-04-10,122.25,23.5,18999808
2016-04-10,122.5,23.5,19834880
2016-04-10,122.75,23.5,20380160
2016-04-10,123.0,23.5,20753920
2016-04-10,119.0,23.25,19224576
2016-04-10,119.25,23.25,19706368
2016-04-10,119.5,23.25,20188672
2016-04-10,119.75,23.25,20388864
2016-04-10,120.0,23.25,20493312
2016-04-10,120.25,23.25,20877312
2016-04-10,120.5,23.25,20678144
2016-04-10,120.75,23.25,19959296
2016-04-10,121.0,23.25,19169280
2016-04-10,121.25,23.25,18013184
2016-04-10,121.5,23.25,17239040
2016-04-10,121.75,23.25,18051584
2016-04-10,122.0,23.25,19123712
2016-04-10,122.25,23.25,19961856
2016-04-10,122.5,23.25,20679168
2016-04-10,122.75,23.25,21009920
2016-04-10,123.0,23.25,21270528
2016-04-10,119.0,23.0,19786240
2016-04-10,119.25,23.0,20252160
2016-04-10,119.5,23.0,20482048
2016-04-10,119.75,23.0,20579328
2016-04-10,120.0,23.0,20305920
2016-04-10,120.25,23.0,20318720
2016-04-10,120.5,23.0,20179456
2016-04-10,120.75,23.0,19975680
2016-04-10,121.0,23.0,19295232
2016-04-10,121.25,23.0,19366912
2016-04-10,121.5,23.0,19214848
2016-04-10,121.75,23.0,19901952
2016-04-10,122.0,23.0,20414976
2016-04-10,122.25,23.0,21178880
2016-04-10,122.5,23.0,21428736
2016-04-10,122.75,23.0,21671936
2016-04-10,123.0,23.0,21765632
2016-04-10,119.0,22.75,20338176
2016-04-10,119.25,22.75,20744192
2016-04-10,119.5,22.75,20955648
2016-04-10,119.75,22.75,20863488
2016-04-10,120.0,22.75,20530688
2016-04-10,120.25,22.75,20428288
2016-04-10,120.5,22.75,20433408
2016-04-10,120.75,22.75,20374016
2016-04-10,121.0,22.75,20337664
2016-04-10,121.25,22.75,20526080
2016-04-10,121.5,22.75,20891648
2016-04-10,121.75,22.75,21317632
2016-04-10,122.0,22.75,21613056
2016-04-10,122.25,22.75,21853696
2016-04-10,122.5,22.75,22050304
2016-04-10,122.75,22.75,22132736
2016-04-10,123.0,22.75,22171136
2016-04-10,119.0,22.5,20841984
2016-04-10,119.25,22.5,21209088
2016-04-10,119.5,22.5,21417472
2016-04-10,119.75,22.5,21457920
2016-04-10,120.0,22.5,21220864
2016-04-10,120.25,22.5,21126656
2016-04-10,120.5,22.5,21187072
2016-04-10,120.75,22.5,21218816
2016-04-10,121.0,22.5,21390336
2016-04-10,121.25,22.5,21666304
2016-04-10,121.5,22.5,21972480
2016-04-10,121.75,22.5,22154752
2016-04-10,122.0,22.5,22301696
2016-04-10,122.25,22.5,22332416
2016-04-10,122.5,22.5,22409728
2016-04-10,122.75,22.5,22452224
2016-04-10,123.0,22.5,22469120
2016-04-10,119.0,22.25,21281792
2016-04-10,119.25,22.25,21649408
2016-04-10,119.5,22.25,21962752
2016-04-10,119.75,22.25,22051840
2016-04-10,120.0,22.25,22086656
2016-04-10,120.25,22.25,22128128
2016-04-10,120.5,22.25,22196224
2016-04-10,120.75,22.25,22380032
2016-04-10,121.0,22.25,22560768
2016-04-10,121.25,22.25,22506496
2016-04-10,121.5,22.25,22622720
2016-04-10,121.75,22.25,22592000
2016-04-10,122.0,22.25,22547456
2016-04-10,122.25,22.25,22561280
2016-04-10,122.5,22.25,22585344
2016-04-10,122.75,22.25,22627840
2016-04-10,123.0,22.25,22687744
2016-04-10,119.0,22.0,21696000
2016-04-10,119.25,22.0,22019584
2016-04-10,119.5,22.0,22331392
2016-04-10,119.75,22.0,22576640
2016-04-10,120.0,22.0,22759936
2016-04-10,120.25,22.0,22922752
2016-04-10,120.5,22.0,23079424
2016-04-10,120.75,22.0,23226880
2016-04-10,121.0,22.0,23236096
2016-04-10,121.25,22.0,23130624
2016-04-10,121.5,22.0,22960128
2016-04-10,121.75,22.0,22802432
2016-04-10,122.0,22.0,22716928
2016-04-10,122.25,22.0,22680064
2016-04-10,122.5,22.0,22702592
2016-04-10,122.75,22.0,22782976
2016-04-10,123.0,22.0,22867968
2016-04-10,119.0,21.75,22019584
2016-04-10,119.25,21.75,22324736
2016-04-10,119.5,21.75,22602752
2016-04-10,119.75,21.75,22846464
2016-04-10,120.0,21.75,23030272
2016-04-10,120.25,21.75,23161856
2016-04-10,120.5,21.75,23266304
2016-04-10,120.75,21.75,23302144
2016-04-10,121.0,21.75,23284736
2016-04-10,121.25,21.75,23195648
2016-04-10,121.5,21.75,23047168
2016-04-10,121.75,21.75,22916608
2016-04-10,122.0,21.75,22858752
2016-04-10,122.25,21.75,22824448
2016-04-10,122.5,21.75,22856704
2016-04-10,122.75,21.75,22941184
2016-04-10,123.0,21.75,23039488
2016-04-10,119.0,21.5,22315008
2016-04-10,119.25,21.5,22578688
2016-04-10,119.5,21.5,22827008
2016-04-10,119.75,21.5,23027200
2016-04-10,120.0,21.5,23169024
2016-04-10,120.25,21.5,23240704
2016-04-10,120.5,21.5,23243776
2016-04-10,120.75,21.5,23207424
2016-04-10,121.0,21.5,23154688
2016-04-10,121.25,21.5,23098368
2016-04-10,121.5,21.5,23042048
2016-04-10,121.75,21.5,22995456
2016-04-10,122.0,21.5,22965248
2016-04-10,122.25,21.5,22958080
2016-04-10,122.5,21.5,22999040
2016-04-10,122.75,21.5,23084032
2016-04-10,123.0,21.5,23181824
2016-04-10,119.0,21.25,22598144
2016-04-10,119.25,21.25,22833152
2016-04-10,119.5,21.25,23055872
2016-04-10,119.75,21.25,23205376
2016-04-10,120.0,21.25,23296512
2016-04-10,120.25,21.25,23330304
2016-04-10,120.5,21.25,23318528
2016-04-10,120.75,21.25,23283200
2016-04-10,121.0,21.25,23247360
2016-04-10,121.25,21.25,23215616
2016-04-10,121.5,21.25,23199744
2016-04-10,121.75,21.25,23176704
2016-04-10,122.0,21.25,23144960
2016-04-10,122.25,21.25,23131136
2016-04-10,122.5,21.25,23158272
2016-04-10,122.75,21.25,23214592
2016-04-10,123.0,21.25,23290880
2016-04-10,119.0,21.0,22875136
2016-04-10,119.25,21.0,23100416
2016-04-10,119.5,21.0,23282176
2016-04-10,119.75,21.0,23407104
2016-04-10,120.0,21.0,23442944
2016-04-10,120.25,21.0,23455744
2016-04-10,120.5,21.0,23475712
2016-04-10,120.75,21.0,23502848
