name,lat,lon,date,monthly_avg_daily_output,monthly_total_output
S Solar Power Station,24.3240137178343,120.7387058252,2020-04,3.06,91.8
Chiayi Minxiong Solar Power Station,23.5355599830273,120.425556791059,2020-04,0.83,24.9
Yongan Salt Flats Solar Power Station,22.8390146694933,120.207237920011,2020-04,4.12,123.60000000000001
Xingda Power Plant Solar Power Station,22.8533278231475,120.201913208534,2020-04,3.96,118.8
S Solar Power Station,22.8375855805298,120.250083741324,2020-04,3.69,110.7
3rd Nuclear Power Plants Solar Power Station,21.9582349300536,120.751731549009,2020-04,4.22,126.6
Penghu jianshan Solar Power Station,23.5656798008946,119.660719115703,2020-04,3.08,92.4
Penghu Qimei Solar Power Station,23.2043617054284,119.441544822015,2020-04,2.86,85.8
Kinmen Jinsha Solar Power Station,24.4914383049361,118.44936870515,2020-04,3.48,104.4
S Solar Power Station,25.03079922,121.0522943,2020-04,2.83,84.9
S Solar Power Station,25.03079922,121.0522943,2020-04,3.13,93.89999999999999
S Solar Power Station,25.03079922,121.0522943,2020-04,3.75,112.5
S Solar Power Station,25.03079922,121.0522943,2020-04,4.16,124.80000000000001
Tainan Qigu Solar Power Station,25.03079922,121.0522943,2020-04,4.41,132.3
S Solar Power Station,25.03079922,121.0522943,2020-04,4.22,126.6
Yanchao Warehouse Solar Power Station,25.03079922,121.0522943,2020-04,4.14,124.19999999999999
Datang Power Plant GIS Solar Power Station,25.03079922,121.0522943,2020-04,3.08,92.4
Northern Storage and Transportation Center Solar Power Station,25.03079922,121.0522943,2020-04,3.21,96.3
Changhua Changbin Solar Power Station,25.03079922,121.0522943,2020-04,4.25,127.5
Datang Power Plant Solar Power Station,25.03079922,121.0522943,2020-05,0.92,28.52
S Solar Power Station,24.9681412107777,121.195915707992,2020-05,2.52,78.12
Central Storage and Transportation Center Solar Power Station,24.3186573666099,120.734573899549,2020-05,2.34,72.53999999999999
Dongshi Xinbogong Solar Power Station,24.1856376237957,120.836273237629,2020-05,2.29,70.99
Zhuolan Hostel Solar Power Station,24.2987001695644,120.843935497117,2020-05,2.73,84.63
Taichung Power Plant Solar Power Station,24.2150834430095,120.492476304643,2020-05,3.25,100.75
Taichung Longjing Solar Power Station,24.2102245769662,120.49448046919,2020-05,3.12,96.72
S Solar Power Station,24.3240137178343,120.7387058252,2020-05,2.76,85.55999999999999
Chiayi Minxiong Solar Power Station,23.5355599830273,120.425556791059,2020-05,1.12,34.720000000000006
Yongan Salt Flats Solar Power Station,22.8390146694933,120.207237920011,2020-05,3.94,122.14
Xingda Power Plant Solar Power Station,22.8533278231475,120.201913208534,2020-05,3.86,119.66
S Solar Power Station,22.8375855805298,120.250083741324,2020-05,3.42,106.02
3rd Nuclear Power Plants Solar Power Station,21.9582349300536,120.751731549009,2020-05,3.78,117.17999999999999
Penghu jianshan Solar Power Station,23.5656798008946,119.660719115703,2020-05,3.41,105.71000000000001
Penghu Qimei Solar Power Station,23.2043617054284,119.441544822015,2020-05,3.55,110.05
Kinmen Jinsha Solar Power Station,24.4914383049361,118.44936870515,2020-05,3.32,102.92
S Solar Power Station,25.03079922,121.0522943,2020-05,3.27,101.37
S Solar Power Station,25.03079922,121.0522943,2020-05,3.59,111.28999999999999
S Solar Power Station,25.03079922,121.0522943,2020-05,3.61,111.91
S Solar Power Station,25.03079922,121.0522943,2020-05,4.03,124.93
Tainan Qigu Solar Power Station,25.03079922,121.0522943,2020-05,4.11,127.41000000000001
S Solar Power Station,25.03079922,121.0522943,2020-05,3.94,122.14
Yanchao Warehouse Solar Power Station,25.03079922,121.0522943,2020-05,3.73,115.63
Datang Power Plant GIS Solar Power Station,25.03079922,121.0522943,2020-05,3.6,111.60000000000001
Northern Storage and Transportation Center Solar Power Station,25.03079922,121.0522943,2020-05,3.65,113.14999999999999
Changhua Changbin Solar Power Station,25.03079922,121.0522943,2020-05,4.41,136.71
Datang Power Plant Solar Power Station,25.03079922,121.0522943,2020-06,2.84,85.19999999999999
S Solar Power Station,24.9681412107777,121.195915707992,2020-06,2.44,73.2
Central Storage and Transportation Center Solar Power Station,24.3186573666099,120.734573899549,2020-06,3.09,92.69999999999999
Dongshi Xinbogong Solar Power Station,24.1856376237957,120.836273237629,2020-06,2.99,89.7
Zhuolan Hostel Solar Power Station,24.2987001695644,120.843935497117,2020-06,3.26,97.8
Taichung Power Plant Solar Power Station,24.2150834430095,120.492476304643,2020-06,3.87,116.10000000000001
Taichung Longjing Solar Power Station,24.2102245769662,120.49448046919,2020-06,3.68,110.4
S Solar Power Station,24.3240137178343,120.7387058252,2020-06,3.63,108.89999999999999
Chiayi Minxiong Solar Power Station,23.5355599830273,120.425556791059,2020-06,1.68,50.4
Yongan Salt Flats Solar Power Station,22.8390146694933,120.207237920011,2020-06,4.38,131.4
Xingda Power Plant Solar Power Station,22.8533278231475,120.201913208534,2020-06,4.42,132.6
S Solar Power Station,22.8375855805298,120.250083741324,2020-06,3.89,116.7
3rd Nuclear Power Plants Solar Power Station,21.9582349300536,120.751731549009,2020-06,4.27,128.1
Penghu jianshan Solar Power Station,23.5656798008946,119.660719115703,2020-06,4.28,128.4
Penghu Qimei Solar Power Station,23.2043617054284,119.441544822015,2020-06,3.9,117.0
Kinmen Jinsha Solar Power Station,24.4914383049361,118.44936870515,2020-06,3.9,117.0
S Solar Power Station,25.03079922,121.0522943,2020-06,4.52,135.6
S Solar Power Station,25.03079922,121.0522943,2020-06,4.93,147.89999999999998
S Solar Power Station,25.03079922,121.0522943,2020-06,4.21,126.3
S Solar Power Station,25.03079922,121.0522943,2020-06,4.52,135.6
Tainan Qigu Solar Power Station,25.03079922,121.0522943,2020-06,4.53,135.9
S Solar Power Station,25.03079922,121.0522943,2020-06,4.65,139.5
Yanchao Warehouse Solar Power Station,25.03079922,121.0522943,2020-06,4.36,130.8
Datang Power Plant GIS Solar Power Station,25.03079922,121.0522943,2020-06,4.78,143.4
Northern Storage and Transportation Center Solar Power Station,25.03079922,121.0522943,2020-06,4.8,144.0
Changhua Changbin Solar Power Station,25.03079922,121.0522943,2020-06,5.09,152.7
Datang Power Plant Solar Power Station,25.03079922,121.0522943,2020-07,4.04,125.24
S Solar Power Station,24.9681412107777,121.195915707992,2020-07,3.72,115.32000000000001
Central Storage and Transportation Center Solar Power Station,24.3186573666099,120.734573899549,2020-07,2.71,84.01
Dongshi Xinbogong Solar Power Station,24.1856376237957,120.836273237629,2020-07,2.92,90.52
Zhuolan Hostel Solar Power Station,24.2987001695644,120.843935497117,2020-07,3.05,94.55
Taichung Power Plant Solar Power Station,24.2150834430095,120.492476304643,2020-07,3.86,119.66
Taichung Longjing Solar Power Station,24.2102245769662,120.49448046919,2020-07,3.93,121.83
S Solar Power Station,24.3240137178343,120.7387058252,2020-07,3.2,99.2
Chiayi Minxiong Solar Power Station,23.5355599830273,120.425556791059,2020-07,1.35,41.85
Yongan Salt Flats Solar Power Station,22.8390146694933,120.207237920011,2020-07,4.07,126.17000000000002
Xingda Power Plant Solar Power Station,22.8533278231475,120.201913208534,2020-07,4.15,128.65
S Solar Power Station,22.8375855805298,120.250083741324,2020-07,3.54,109.74
3rd Nuclear Power Plants Solar Power Station,21.9582349300536,120.751731549009,2020-07,3.9,120.89999999999999
Penghu jianshan Solar Power Station,23.5656798008946,119.660719115703,2020-07,4.33,134.23
Penghu Qimei Solar Power Station,23.2043617054284,119.441544822015,2020-07,3.75,116.25
Kinmen Jinsha Solar Power Station,24.4914383049361,118.44936870515,2020-07,4.38,135.78
S Solar Power Station,25.03079922,121.0522943,2020-07,4.36,135.16
S Solar Power Station,25.03079922,121.0522943,2020-07,4.87,150.97
S Solar Power Station,25.03079922,121.0522943,2020-07,4.07,126.17000000000002
S Solar Power Station,25.03079922,121.0522943,2020-07,4.47,138.57
Tainan Qigu Solar Power Station,25.03079922,121.0522943,2020-07,4.27,132.36999999999998
S Solar Power Station,25.03079922,121.0522943,2020-07,4.06,125.85999999999999
Yanchao Warehouse Solar Power Station,25.03079922,121.0522943,2020-07,3.77,116.87
Datang Power Plant GIS Solar Power Station,25.03079922,121.0522943,2020-07,4.83,149.73
Northern Storage and Transportation Center Solar Power Station,25.03079922,121.0522943,2020-07,4.98,154.38000000000002
Changhua Changbin Solar Power Station,25.03079922,121.0522943,2020-07,5.13,159.03
Datang Power Plant Solar Power Station,25.03079922,121.0522943,2020-08,4.03,124.93
S Solar Power Station,24.9681412107777,121.195915707992,2020-08,3.61,111.91
Central Storage and Transportation Center Solar Power Station,24.3186573666099,120.734573899549,2020-08,3.1,96.10000000000001
Dongshi Xinbogong Solar Power Station,24.1856376237957,120.836273237629,2020-08,2.6,80.60000000000001
Zhuolan Hostel Solar Power Station,24.2987001695644,120.843935497117,2020-08,2.75,85.25
Taichung Power Plant Solar Power Station,24.2150834430095,120.492476304643,2020-08,3.62,112.22
Taichung Longjing Solar Power Station,24.2102245769662,120.49448046919,2020-08,3.56,110.36
S Solar Power Station,24.3240137178343,120.7387058252,2020-08,3.18,98.58
Chiayi Minxiong Solar Power Station,23.5355599830273,120.425556791059,2020-08,1.43,44.33
Yongan Salt Flats Solar Power Station,22.8390146694933,120.207237920011,2020-08,3.72,115.32000000000001
Xingda Power Plant Solar Power Station,22.8533278231475,120.201913208534,2020-08,3.9,120.89999999999999
S Solar Power Station,22.8375855805298,120.250083741324,2020-08,3.15,97.64999999999999
3rd Nuclear Power Plants Solar Power Station,21.9582349300536,120.751731549009,2020-08,2.85,88.35000000000001
Penghu jianshan Solar Power Station,23.5656798008946,119.660719115703,2020-08,3.71,115.01
Penghu Qimei Solar Power Station,23.2043617054284,119.441544822015,2020-08,3.63,112.53
Kinmen Jinsha Solar Power Station,24.4914383049361,118.44936870515,2020-08,3.52,109.12
S Solar Power Station,25.03079922,121.0522943,2020-08,3.78,117.17999999999999
S Solar Power Station,25.03079922,121.0522943,2020-08,4.25,131.75
S Solar Power Station,25.03079922,121.0522943,2020-08,3.95,122.45
S Solar Power Station,25.03079922,121.0522943,2020-08,4.09,126.78999999999999
Tainan Qigu Solar Power Station,25.03079922,121.0522943,2020-08,3.96,122.76
S Solar Power Station,25.03079922,121.0522943,2020-08,3.45,106.95
Yanchao Warehouse Solar Power Station,25.03079922,121.0522943,2020-08,3.3,102.3
Datang Power Plant GIS Solar Power Station,25.03079922,121.0522943,2020-08,4.48,138.88000000000002
Northern Storage and Transportation Center Solar Power Station,25.03079922,121.0522943,2020-08,4.52,140.11999999999998
Changhua Changbin Solar Power Station,25.03079922,121.0522943,2020-08,4.71,146.01
Datang Power Plant Solar Power Station,25.03079922,121.0522943,2020-09,2.97,89.10000000000001
S Solar Power Station,24.9681412107777,121.195915707992,2020-09,2.96,88.8
Central Storage and Transportation Center Solar Power Station,24.3186573666099,120.734573899549,2020-09,2.83,84.9
Dongshi Xinbogong Solar Power Station,24.1856376237957,120.836273237629,2020-09,2.65,79.5
Zhuolan Hostel Solar Power Station,24.2987001695644,120.843935497117,2020-09,2.46,73.8
Taichung Power Plant Solar Power Station,24.2150834430095,120.492476304643,2020-09,3.64,109.2
Taichung Longjing Solar Power Station,24.2102245769662,120.49448046919,2020-09,3.49,104.7
S Solar Power Station,24.3240137178343,120.7387058252,2020-09,3.56,106.8
Chiayi Minxiong Solar Power Station,23.5355599830273,120.425556791059,2020-09,1.66,49.8
Yongan Salt Flats Solar Power Station,22.8390146694933,120.207237920011,2020-09,4.1,122.99999999999999
Xingda Power Plant Solar Power Station,22.8533278231475,120.201913208534,2020-09,4.6,138.0
S Solar Power Station,22.8375855805298,120.250083741324,2020-09,3.89,116.7
3rd Nuclear Power Plants Solar Power Station,21.9582349300536,120.751731549009,2020-09,3.5,105.0
Penghu jianshan Solar Power Station,23.5656798008946,119.660719115703,2020-09,3.7,111.0
Penghu Qimei Solar Power Station,23.2043617054284,119.441544822015,2020-09,3.72,111.60000000000001
Kinmen Jinsha Solar Power Station,24.4914383049361,118.44936870515,2020-09,3.06,91.8
S Solar Power Station,25.03079922,121.0522943,2020-09,3.62,108.60000000000001
S Solar Power Station,25.03079922,121.0522943,2020-09,3.76,112.8
S Solar Power Station,25.03079922,121.0522943,2020-09,3.86,115.8
S Solar Power Station,25.03079922,121.0522943,2020-09,4.36,130.8
Tainan Qigu Solar Power Station,25.03079922,121.0522943,2020-09,4.79,143.7
S Solar Power Station,25.03079922,121.0522943,2020-09,4.27,128.1
Yanchao Warehouse Solar Power Station,25.03079922,121.0522943,2020-09,4.04,121.2
Datang Power Plant GIS Solar Power Station,25.03079922,121.0522943,2020-09,3.59,107.69999999999999
Northern Storage and Transportation Center Solar Power Station,25.03079922,121.0522943,2020-09,3.61,108.3
Changhua Changbin Solar Power Station,25.03079922,121.0522943,2020-09,4.64,139.2
Datang Power Plant Solar Power Station,25.03079922,121.0522943,2020-10,2.55,79.05
S Solar Power Station,24.9681412107777,121.195915707992,2020-10,2.81,87.11
Central Storage and Transportation Center Solar Power Station,24.3186573666099,120.734573899549,2020-10,2.69,83.39
Dongshi Xinbogong Solar Power Station,24.1856376237957,120.836273237629,2020-10,2.57,79.67
Zhuolan Hostel Solar Power Station,24.2987001695644,120.843935497117,2020-10,2.01,62.309999999999995
Taichung Power Plant Solar Power Station,24.2150834430095,120.492476304643,2020-10,3.53,109.42999999999999
Taichung Longjing Solar Power Station,24.2102245769662,120.49448046919,2020-10,3.71,115.01
S Solar Power Station,24.3240137178343,120.7387058252,2020-10,3.79,117.49
Chiayi Minxiong Solar Power Station,23.5355599830273,120.425556791059,2020-10,1.31,40.61
Yongan Salt Flats Solar Power Station,22.8390146694933,120.207237920011,2020-10,3.53,109.42999999999999
Xingda Power Plant Solar Power Station,22.8533278231475,120.201913208534,2020-10,3.67,113.77
S Solar Power Station,22.8375855805298,120.250083741324,2020-10,3.22,99.82000000000001
3rd Nuclear Power Plants Solar Power Station,21.9582349300536,120.751731549009,2020-10,3.63,112.53
Penghu jianshan Solar Power Station,23.5656798008946,119.660719115703,2020-10,2.78,86.17999999999999
Penghu Qimei Solar Power Station,23.2043617054284,119.441544822015,2020-10,3.17,98.27
Kinmen Jinsha Solar Power Station,24.4914383049361,118.44936870515,2020-10,3.22,99.82000000000001
S Solar Power Station,25.03079922,121.0522943,2020-10,4.35,134.85
S Solar Power Station,25.03079922,121.0522943,2020-10,3.73,115.63
S Solar Power Station,25.03079922,121.0522943,2020-10,3.8,117.8
S Solar Power Station,25.03079922,121.0522943,2020-10,4.05,125.55
Tainan Qigu Solar Power Station,25.03079922,121.0522943,2020-10,4.39,136.09
S Solar Power Station,25.03079922,121.0522943,2020-10,3.58,110.98
Yanchao Warehouse Solar Power Station,25.03079922,121.0522943,2020-10,3.35,103.85000000000001
Datang Power Plant GIS Solar Power Station,25.03079922,121.0522943,2020-10,3.19,98.89
Northern Storage and Transportation Center Solar Power Station,25.03079922,121.0522943,2020-10,3.11,96.41
Changhua Changbin Solar Power Station,25.03079922,121.0522943,2020-10,3.83,118.73
Datang Power Plant Solar Power Station,25.03079922,121.0522943,2020-11,2.45,73.5
S Solar Power Station,24.9681412107777,121.195915707992,2020-11,2.76,82.8
Central Storage and Transportation Center Solar Power Station,24.3186573666099,120.734573899549,2020-11,1.93,57.9
Dongshi Xinbogong Solar Power Station,24.1856376237957,120.836273237629,2020-11,2.0,60.0
Zhuolan Hostel Solar Power Station,24.2987001695644,120.843935497117,2020-11,2.76,82.8
Taichung Power Plant Solar Power Station,24.2150834430095,120.492476304643,2020-11,2.84,85.19999999999999
Taichung Longjing Solar Power Station,24.2102245769662,120.49448046919,2020-11,3.0,90.0
S Solar Power Station,24.3240137178343,120.7387058252,2020-11,3.25,97.5
Chiayi Minxiong Solar Power Station,23.5355599830273,120.425556791059,2020-11,0.97,29.099999999999998
Yongan Salt Flats Solar Power Station,22.8390146694933,120.207237920011,2020-11,2.94,88.2
Xingda Power Plant Solar Power Station,22.8533278231475,120.201913208534,2020-11,3.07,92.1
S Solar Power Station,22.8375855805298,120.250083741324,2020-11,2.73,81.9
3rd Nuclear Power Plants Solar Power Station,21.9582349300536,120.751731549009,2020-11,3.15,94.5
Penghu jianshan Solar Power Station,23.5656798008946,119.660719115703,2020-11,1.74,52.2
Penghu Qimei Solar Power Station,23.2043617054284,119.441544822015,2020-11,2.23,66.9
Kinmen Jinsha Solar Power Station,24.4914383049361,118.44936870515,2020-11,3.02,90.6
S Solar Power Station,25.03079922,121.0522943,2020-11,3.71,111.3
S Solar Power Station,25.03079922,121.0522943,2020-11,3.36,100.8
S Solar Power Station,25.03079922,121.0522943,2020-11,3.01,90.3
